run_date,adm1_name,adm2_name,adm2_code,pop_total,pop_wra,w_exposure,facilities,fac_per_100k,A_distance,A_density,A_blend,v30,v3m,dlt_v30_raw,events30,events_90v,events_prevv,spillover,cast_state,cast_raw,access_A,mvi,MVI_raw,DCR100,PRS100,priority100,data_as_of
2025-11-12,Sonora,Nogales,MX26043,277784,69446,2.0,52.0,74.87832272557095,5.934872229278198,0.5605603516178835,0.4522727224728916,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.4522727224728916,0.07604008379073361,29.4999500537,15.08898335000142,13.367363365982834,14.05601135959027,2025-11-12
2025-11-12,Sonora,Onavas,MX26044,379,95,0.5,1.0,1052.6315789473683,4.253516311089753,0.0,0.11781516064941673,0.0,0.0,0.0,0,0.0,0.0,0.879144065337987,0.4199939042974704,146.0,0.11781516064941673,0.006118176804418061,24.5697674419,6.265766283867874,10.743561708034232,8.952443538367689,2025-11-12
2025-11-12,Sonora,Opodepe,MX26045,2516,629,0.5,3.0,476.9475357710652,16.07719391279301,0.0,0.49880287336942575,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.49880287336942575,0.16488875620477905,35.7646559048,18.26186132517835,14.36996853881147,15.926725653358224,2025-11-12
2025-11-12,Sonora,Oquitoa,MX26046,512,128,0.5,1.0,781.25,9.25050712630021,0.0,0.27883038495624957,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.27883038495624957,0.0,23.6398390342,8.364911548687488,10.905854896829462,9.889477557572672,2025-11-12
2025-11-12,Sonora,Pitiquito,MX26047,9530,2383,0.8155275128391437,6.0,251.7834662190516,65.79561203479258,0.08014456452104143,0.5400722822605207,41.963911036508605,41.963911036508605,41.963911036508605,1,1.0,0.0,0.40938138379095346,0.4199939042974704,146.0,0.5400722822605207,0.07464998379954908,29.401934323,53.91004833834463,45.22392771317049,48.698375963240146,2025-11-12
2025-11-12,Sonora,Puerto Peñasco,MX26048,65642,16411,2.0,15.0,91.40210834196576,33.36692888715573,0.4369492842664651,0.7184746421332325,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.7184746421332325,0.17382685677624307,36.3948799636,25.030776399521837,17.05072026683447,20.24274271990942,2025-11-12
2025-11-12,Sonora,Quiriego,MX26049,3213,803,0.5,4.0,498.13200498132005,7.404271037937145,0.0,0.2193401579607796,0.0,0.0,0.0,0,0.0,0.0,0.879144065337987,0.4199939042974704,146.0,0.2193401579607796,0.43688955994561773,54.9433895921,17.92694386603275,14.115718591476584,15.640208701299052,2025-11-12
2025-11-12,Sonora,Rayón,MX26050,1534,384,0.5,1.0,260.4166666666667,5.774362522478451,0.07340338384952266,0.2035222245907833,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.2035222245907833,0.2013934897910383,38.3385989011,10.133536533544266,11.009124421399058,10.658889266257141,2025-11-12
2025-11-12,Sonora,Rosario,MX26051,4998,1250,0.5906518960387471,6.0,480.0,10.537148221647506,0.0,0.3202890972554853,0.0,0.0,0.0,0,0.0,0.0,0.7326200544483223,0.4199939042974704,146.0,0.3202890972554853,0.20660493041034625,38.7060567556,15.914894799452325,13.885799612192585,14.697437687096482,2025-11-12
2025-11-12,Sonora,Sahuaripa,MX26052,5427,1357,0.6154127926737855,5.0,368.45983787767136,23.869233017508996,0.015753489397901627,0.5078767446989508,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.5078767446989508,0.20467113800787157,38.5697053589,19.329725101125955,14.677766903781233,16.53855018271912,2025-11-12
