event_id_cnty,event_date,event_type,adm2_code,latitude,longitude
MEX87764,2024-05-16,Violence against civilians,MX21108,19.3757,-97.6196
MEX87765,2024-05-17,Violence against civilians,MX21108,19.3757,-97.6196
MEX88363,2024-05-28,Violence against civilians,MX30065,19.3635,-96.6578
MEX89156,2024-06-23,Violence against civilians,MX21114,18.9716,-98.1938
MEX89452,2024-06-29,Violence against civilians,MX11044,20.5114,-100.9965
MEX90032,2024-07-10,Battles,MX11044,20.5114,-100.9965
MEX90122,2024-07-09,Violence against civilians,MX30065,19.3635,-96.6578
MEX90309,2024-07-13,Violence against civilians,MX12066,17.5469,-98.5821
MEX90430,2024-07-17,Violence against civilians,MX25006,24.2599,-107.0716
MEX90454,2024-07-19,Violence against civilians,MX21163,19.0808,-97.9708
MEX90616,2024-07-26,Violence against civilians,MX32055,22.357,-102.8833
MEX91156,2024-08-09,Violence against civilians,MX12066,17.5469,-98.5821
MEX91843,2024-08-18,Violence against civilians,MX12030,16.7233,-99.1311
MEX92032,2024-08-30,Violence against civilians,MX12036,16.7433,-98.4775
MEX92844,2024-09-11,Battles,MX25006,24.1405,-107.1067
MEX93238,2024-09-21,Violence against civilians,MX32055,22.357,-102.8833
MEX93268,2024-09-22,Violence against civilians,MX32055,22.357,-102.8833
MEX93311,2024-09-23,Violence against civilians,MX25006,24.2599,-107.0716
MEX93524,2024-09-27,Battles,MX25006,24.2599,-107.0716
MEX93685,2024-10-03,Violence against civilians,MX11027,20.596,-101.125
MEX93689,2024-10-03,Violence against civilians,MX11027,20.5324,-101.1279
MEX93736,2024-10-02,Violence against civilians,MX29002,19.3309,-98.1955
MEX93827,2024-10-03,Violence against civilians,MX25006,24.2599,-107.0716
MEX93839,2024-09-28,Battles,MX25006,24.2599,-107.0716
MEX94507,2024-10-20,Battles,MX25006,24.2599,-107.0716
MEX94791,2024-10-25,Violence against civilians,MX21114,18.9657,-98.1529
MEX95107,2024-11-02,Battles,MX32055,22.357,-102.8833
MEX100170,2024-10-24,Violence against civilians,MX19039,25.6647,-100.311
MEX103751,2024-09-04,Violence against civilians,MX19026,25.6773,-100.2599
MEX106609,2024-06-18,Violence against civilians,MX19018,25.8005,-100.5855
MEX87460,2024-05-15,Battles,MX19026,25.6773,-100.2599
MEX87475,2024-05-17,Battles,MX19026,25.6773,-100.2599
MEX87484,2024-05-12,Battles,MX19039,25.6647,-100.311
MEX87491,2024-05-12,Battles,MX19039,25.6647,-100.311
MEX87509,2024-05-16,Violence against civilians,MX19039,25.6647,-100.311
MEX87510,2024-05-16,Violence against civilians,MX19039,25.6647,-100.311
MEX87723,2024-05-21,Battles,MX19026,25.6773,-100.2599
MEX87729,2024-05-21,Violence against civilians,MX19039,25.6647,-100.311
MEX87730,2024-05-24,Violence against civilians,MX19039,25.6647,-100.311
MEX88058,2024-06-17,Violence against civilians,MX19026,25.6773,-100.2599
MEX88063,2024-06-18,Violence against civilians,MX19039,25.6647,-100.311
MEX88064,2024-06-18,Violence against civilians,MX19039,25.6647,-100.311
MEX88065,2024-06-19,Violence against civilians,MX19039,25.6647,-100.311
MEX88066,2024-06-20,Violence against civilians,MX19039,25.6647,-100.311
MEX88170,2024-05-24,Violence against civilians,MX13076,20.0552,-99.3432
MEX88300,2024-05-27,Violence against civilians,MX19039,25.6647,-100.311
MEX88346,2024-05-28,Violence against civilians,MX19026,25.6773,-100.2599
MEX88385,2024-06-04,Violence against civilians,MX30039,18.1379,-94.453
MEX88441,2024-05-30,Violence against civilians,MX19039,25.6647,-100.311
MEX88491,2024-05-31,Violence against civilians,MX19026,25.6773,-100.2599
MEX88544,2024-06-01,Violence against civilians,MX19026,25.6773,-100.2599
MEX88546,2024-06-01,Violence against civilians,MX19039,25.6647,-100.311
MEX88719,2024-06-04,Battles,MX19026,25.6773,-100.2599
MEX88720,2024-06-04,Violence against civilians,MX19026,25.6773,-100.2599
MEX88815,2024-06-06,Violence against civilians,MX19026,25.6773,-100.2599
MEX88818,2024-06-06,Violence against civilians,MX25006,24.6422,-107.4418
MEX88849,2024-06-07,Violence against civilians,MX19039,25.6647,-100.311
MEX88879,2024-06-08,Violence against civilians,MX19039,25.6647,-100.311
MEX88900,2024-06-09,Violence against civilians,MX19039,25.6647,-100.311
MEX88901,2024-06-09,Violence against civilians,MX19039,25.6647,-100.311
MEX88926,2024-06-10,Violence against civilians,MX19039,25.6647,-100.311
MEX88927,2024-06-10,Violence against civilians,MX19039,25.6647,-100.311
MEX89034,2024-06-12,Battles,MX32046,22.4981,-103.0053
MEX89053,2024-06-13,Violence against civilians,MX19026,25.6773,-100.2599
MEX89099,2024-06-24,Battles,MX19039,25.6647,-100.311
MEX89143,2024-06-06,Violence against civilians,MX19039,25.6647,-100.311
MEX89171,2024-06-26,Violence against civilians,MX19026,25.6773,-100.2599
MEX89172,2024-06-26,Violence against civilians,MX19039,25.6647,-100.311
MEX89192,2024-06-26,Violence against civilians,MX19026,25.6773,-100.2599
MEX89213,2024-06-24,Violence against civilians,MX19026,25.6773,-100.2599
MEX89214,2024-06-24,Violence against civilians,MX19039,25.6647,-100.311
MEX89230,2024-06-25,Violence against civilians,MX32046,22.4981,-103.0053
MEX89237,2024-06-26,Violence against civilians,MX19039,25.6647,-100.311
MEX89449,2024-06-29,Violence against civilians,MX19026,25.6773,-100.2599
MEX89476,2024-07-01,Violence against civilians,MX30206,18.0702,-94.4069
MEX89528,2024-07-04,Violence against civilians,MX19026,25.6773,-100.2599
MEX90029,2024-07-05,Violence against civilians,MX19039,25.6647,-100.311
MEX90064,2024-07-12,Battles,MX30039,18.1379,-94.453
MEX90243,2024-07-15,Violence against civilians,MX19026,25.6773,-100.2599
MEX90268,2024-07-17,Violence against civilians,MX19039,25.6647,-100.311
MEX90323,2024-07-14,Violence against civilians,MX12075,17.6532,-99.5259
MEX90327,2024-07-14,Violence against civilians,MX19026,25.6773,-100.2599
MEX90379,2024-07-16,Violence against civilians,MX19026,25.6773,-100.2599
MEX90529,2024-07-20,Violence against civilians,MX19039,25.6647,-100.311
MEX90536,2024-07-25,Violence against civilians,MX19039,25.6647,-100.311
MEX90577,2024-07-20,Violence against civilians,MX30039,18.1379,-94.453
MEX90597,2024-07-23,Violence against civilians,MX19026,25.6773,-100.2599
MEX90786,2024-07-30,Battles,MX30039,18.1379,-94.453
MEX90806,2024-07-30,Violence against civilians,MX19039,25.6647,-100.311
MEX90816,2024-08-01,Violence against civilians,MX19039,25.6647,-100.311
MEX90821,2024-06-12,Violence against civilians,MX19026,25.6773,-100.2599
MEX90831,2024-07-29,Violence against civilians,MX13076,20.1219,-99.3456
MEX90855,2024-07-29,Violence against civilians,MX19026,25.6773,-100.2599
MEX90856,2024-07-31,Violence against civilians,MX19026,25.6773,-100.2599
MEX90871,2024-06-12,Violence against civilians,MX19026,25.6773,-100.2599
MEX90872,2024-06-13,Violence against civilians,MX19039,25.6647,-100.311
MEX90875,2024-07-31,Violence against civilians,MX19026,25.6773,-100.2599
MEX90910,2024-07-31,Violence against civilians,MX19039,25.6647,-100.311
MEX91162,2024-08-05,Violence against civilians,MX19039,25.6647,-100.311
MEX91164,2024-08-07,Violence against civilians,MX19039,25.6647,-100.311
MEX91172,2024-08-09,Violence against civilians,MX19039,25.6647,-100.311
MEX91230,2024-08-08,Violence against civilians,MX19039,25.6647,-100.311
MEX91259,2024-08-08,Violence against civilians,MX19026,25.6773,-100.2599
MEX91264,2024-08-06,Violence against civilians,MX19039,25.6647,-100.311
MEX91463,2024-08-13,Violence against civilians,MX19026,25.6773,-100.2599
MEX91464,2024-08-14,Violence against civilians,MX19026,25.6773,-100.2599
MEX91468,2024-08-08,Violence against civilians,MX19039,25.6647,-100.311
MEX91471,2024-08-13,Violence against civilians,MX19039,25.6647,-100.311
MEX91472,2024-08-16,Violence against civilians,MX19039,25.6647,-100.311
MEX91805,2024-08-22,Violence against civilians,MX19039,25.6647,-100.311
MEX91815,2024-08-16,Battles,MX19026,25.6773,-100.2599
MEX91833,2024-08-16,Violence against civilians,MX19039,25.6647,-100.311
MEX91897,2024-08-25,Violence against civilians,MX30039,18.1379,-94.453
MEX91974,2024-08-26,Violence against civilians,MX19039,25.6647,-100.311
MEX91996,2024-08-27,Violence against civilians,MX30039,18.1379,-94.453
MEX92485,2024-09-04,Violence against civilians,MX19039,25.6647,-100.311
MEX92486,2024-09-05,Violence against civilians,MX19039,25.6647,-100.311
MEX92530,2024-09-06,Violence against civilians,MX25006,24.5895,-107.392
MEX92795,2024-09-08,Violence against civilians,MX19026,25.6773,-100.2599
MEX92798,2024-09-07,Violence against civilians,MX19039,25.6647,-100.311
MEX92801,2024-09-09,Battles,MX19039,25.6647,-100.311
MEX92803,2024-09-11,Violence against civilians,MX19039,25.6647,-100.311
MEX92804,2024-09-12,Violence against civilians,MX19039,25.6647,-100.311
MEX92830,2024-09-09,Battles,MX25006,24.5895,-107.392
MEX92831,2024-09-09,Battles,MX25006,24.5895,-107.392
MEX92877,2024-09-12,Battles,MX30039,18.1379,-94.453
MEX93069,2024-09-20,Violence against civilians,MX19026,25.6773,-100.2599
MEX93073,2024-09-13,Violence against civilians,MX19039,25.6647,-100.311
MEX93075,2024-09-15,Violence against civilians,MX19039,25.6647,-100.311
MEX93076,2024-09-15,Violence against civilians,MX19039,25.6647,-100.311
MEX93077,2024-09-16,Violence against civilians,MX19039,25.6647,-100.311
MEX93078,2024-09-16,Violence against civilians,MX19039,25.6647,-100.311
MEX93165,2024-09-20,Violence against civilians,MX27013,18.0433,-92.9424
MEX93179,2024-09-18,Violence against civilians,MX30039,18.1379,-94.453
MEX93254,2024-09-22,Violence against civilians,MX19039,25.6647,-100.311
MEX93321,2024-09-23,Violence against civilians,MX30039,18.1379,-94.453
MEX93534,2024-09-27,Violence against civilians,MX30039,18.1379,-94.453
MEX93712,2024-09-29,Violence against civilians,MX19039,25.6647,-100.311
MEX93748,2024-10-03,Violence against civilians,MX25006,24.5895,-107.392
MEX93806,2024-09-30,Violence against civilians,MX13076,20.1019,-99.3964
MEX93820,2024-10-02,Violence against civilians,MX19026,25.6773,-100.2599
MEX93826,2024-10-03,Violence against civilians,MX19026,25.6773,-100.2599
MEX93843,2024-09-28,Battles,MX25006,24.2937,-107.1532
MEX93947,2024-10-05,Violence against civilians,MX13076,20.0552,-99.3432
MEX94008,2024-10-06,Violence against civilians,MX19026,25.6773,-100.2599
MEX94011,2024-10-05,Violence against civilians,MX19039,25.6647,-100.311
MEX94012,2024-10-05,Violence against civilians,MX19039,25.6647,-100.311
MEX94014,2024-10-09,Battles,MX19039,25.6647,-100.311
MEX94015,2024-10-09,Violence against civilians,MX19039,25.6647,-100.311
MEX94016,2024-10-11,Violence against civilians,MX19039,25.6647,-100.311
MEX94017,2024-10-10,Violence against civilians,MX19039,25.6647,-100.311
MEX94018,2024-10-11,Violence against civilians,MX19039,25.6647,-100.311
MEX94144,2024-10-17,Battles,MX25006,24.6422,-107.4418
MEX94145,2024-10-17,Battles,MX25006,24.5895,-107.392
MEX94146,2024-10-17,Battles,MX19039,25.6647,-100.311
MEX94182,2024-10-17,Battles,MX25006,24.2937,-107.1532
MEX94213,2024-10-12,Violence against civilians,MX19039,25.6647,-100.311
MEX94247,2024-10-14,Violence against civilians,MX25006,24.5895,-107.392
MEX94248,2024-10-14,Violence against civilians,MX25006,24.6422,-107.4418
MEX94283,2024-10-15,Violence against civilians,MX25006,24.5895,-107.392
MEX94301,2024-10-18,Violence against civilians,MX19026,25.6773,-100.2599
MEX94639,2024-10-21,Battles,MX25006,24.5895,-107.392
MEX94645,2024-10-18,Violence against civilians,MX19026,25.6773,-100.2599
MEX94669,2024-10-21,Violence against civilians,MX25006,24.5895,-107.392
MEX94707,2024-10-25,Violence against civilians,MX32046,22.4715,-103.0054
MEX94759,2024-10-21,Violence against civilians,MX19039,25.6647,-100.311
MEX94760,2024-10-21,Violence against civilians,MX19039,25.6647,-100.311
MEX94765,2024-10-22,Violence against civilians,MX25006,24.6975,-107.4145
MEX94770,2024-10-22,Violence against civilians,MX19039,25.6647,-100.311
MEX94789,2024-10-25,Violence against civilians,MX25006,24.5895,-107.392
MEX94846,2024-10-26,Violence against civilians,MX25006,24.5895,-107.392
MEX94878,2024-10-27,Violence against civilians,MX25006,24.5895,-107.392
MEX94989,2024-10-30,Battles,MX13076,20.0552,-99.3432
MEX94994,2024-10-30,Violence against civilians,MX19026,25.6773,-100.2599
MEX95073,2024-11-01,Violence against civilians,MX19039,25.6647,-100.311
MEX95125,2024-11-03,Violence against civilians,MX19039,25.6647,-100.311
MEX95126,2024-11-03,Violence against civilians,MX19039,25.6647,-100.311
MEX95130,2024-11-03,Battles,MX25006,24.5895,-107.392
MEX95247,2024-11-06,Battles,MX19026,25.6773,-100.2599
MEX95253,2024-11-06,Battles,MX25006,24.5895,-107.392
MEX95546,2024-08-12,Violence against civilians,MX19026,25.6773,-100.2599
MEX95547,2024-08-27,Violence against civilians,MX19026,25.6773,-100.2599
MEX95552,2024-08-24,Violence against civilians,MX19039,25.6647,-100.311
MEX98334,2024-10-08,Violence against civilians,MX19039,25.6647,-100.311
MEX105458,2024-10-04,Violence against civilians,MX09009,19.1925,-99.0232
MEX88206,2024-05-27,Violence against civilians,MX02003,32.5727,-116.6266
MEX88255,2024-05-27,Violence against civilians,MX12038,17.6505,-101.5482
MEX100305,2024-10-20,Violence against civilians,MX25018,24.7672,-107.6968
MEX100970,2024-10-13,Violence against civilians,MX13048,20.1224,-98.737
MEX101127,2024-10-10,Battles,MX25006,24.8088,-107.394
MEX106782,2024-08-21,Violence against civilians,MX15105,18.6178,-100.2077
MEX87334,2024-05-12,Violence against civilians,MX11020,21.122,-101.6832
MEX87341,2024-05-12,Violence against civilians,MX11020,21.122,-101.6832
MEX87351,2024-05-13,Violence against civilians,MX11020,21.122,-101.6832
MEX87353,2024-05-14,Violence against civilians,MX11020,21.122,-101.6832
MEX87497,2024-05-14,Violence against civilians,MX11020,21.122,-101.6832
MEX87610,2024-05-17,Violence against civilians,MX11020,21.122,-101.6832
MEX87611,2024-05-17,Battles,MX11020,21.122,-101.6832
MEX87612,2024-05-18,Battles,MX11020,21.122,-101.6832
MEX87613,2024-05-18,Violence against civilians,MX11020,21.122,-101.6832
MEX87614,2024-05-19,Violence against civilians,MX11020,21.122,-101.6832
MEX87615,2024-05-20,Violence against civilians,MX11020,21.122,-101.6832
MEX87616,2024-05-23,Violence against civilians,MX11020,21.122,-101.6832
MEX87617,2024-05-23,Violence against civilians,MX11020,21.122,-101.6832
MEX87618,2024-05-24,Battles,MX11020,21.122,-101.6832
MEX87794,2024-05-16,Violence against civilians,MX25006,24.8088,-107.394
MEX87795,2024-05-17,Violence against civilians,MX25006,24.8088,-107.394
MEX87796,2024-05-17,Violence against civilians,MX25006,24.8088,-107.394
MEX87797,2024-05-18,Violence against civilians,MX25006,24.8088,-107.394
MEX87799,2024-05-19,Violence against civilians,MX25006,24.8088,-107.394
MEX87801,2024-05-21,Violence against civilians,MX25006,24.8088,-107.394
MEX87936,2024-06-09,Violence against civilians,MX11020,21.122,-101.6832
MEX87938,2024-06-17,Violence against civilians,MX11020,21.122,-101.6832
MEX87939,2024-06-17,Violence against civilians,MX11020,21.122,-101.6832
MEX87940,2024-06-17,Violence against civilians,MX11020,21.122,-101.6832
MEX87941,2024-06-18,Violence against civilians,MX11020,21.122,-101.6832
MEX87942,2024-06-18,Violence against civilians,MX11020,21.122,-101.6832
MEX87943,2024-06-19,Violence against civilians,MX11020,21.122,-101.6832
MEX87944,2024-06-19,Violence against civilians,MX11020,21.122,-101.6832
MEX87945,2024-06-19,Violence against civilians,MX11020,21.122,-101.6832
MEX87946,2024-06-20,Violence against civilians,MX11020,21.122,-101.6832
MEX87947,2024-06-20,Violence against civilians,MX11020,21.122,-101.6832
MEX87948,2024-06-21,Violence against civilians,MX11020,21.122,-101.6832
MEX88100,2024-06-18,Violence against civilians,MX25006,24.8088,-107.394
MEX88102,2024-06-19,Violence against civilians,MX25006,24.8088,-107.394
MEX88103,2024-06-19,Violence against civilians,MX25006,24.8088,-107.394
MEX88161,2024-05-21,Violence against civilians,MX25006,24.8088,-107.394
MEX88196,2024-05-25,Violence against civilians,MX11020,21.122,-101.6832
MEX88197,2024-05-25,Violence against civilians,MX11020,21.122,-101.6832
MEX88249,2024-05-26,Violence against civilians,MX11020,21.122,-101.6832
MEX88250,2024-05-26,Violence against civilians,MX11020,21.122,-101.6832
MEX88281,2024-05-27,Violence against civilians,MX11020,21.122,-101.6832
MEX88328,2024-05-28,Violence against civilians,MX11020,21.122,-101.6832
MEX88377,2024-05-29,Violence against civilians,MX11020,21.122,-101.6832
MEX88378,2024-05-29,Violence against civilians,MX11020,21.122,-101.6832
MEX88420,2024-06-06,Violence against civilians,MX11020,21.122,-101.6832
MEX88427,2024-06-07,Violence against civilians,MX11020,21.122,-101.6832
MEX88446,2024-05-30,Battles,MX25006,24.8088,-107.394
MEX88459,2024-06-08,Violence against civilians,MX11020,21.122,-101.6832
MEX88560,2024-06-01,Battles,MX25006,24.8088,-107.394
MEX88561,2024-06-01,Violence against civilians,MX25006,24.8088,-107.394
MEX88612,2024-06-02,Violence against civilians,MX11020,21.122,-101.6832
MEX88680,2024-05-31,Violence against civilians,MX13048,20.1224,-98.737
MEX88750,2024-06-05,Violence against civilians,MX11020,21.122,-101.6832
MEX88751,2024-06-05,Violence against civilians,MX11020,21.122,-101.6832
MEX88780,2024-06-05,Violence against civilians,MX25006,24.8088,-107.394
MEX88840,2024-06-07,Violence against civilians,MX11020,21.122,-101.6832
MEX88891,2024-06-09,Violence against civilians,MX11020,21.122,-101.6832
MEX88892,2024-06-09,Violence against civilians,MX11020,21.122,-101.6832
MEX88951,2024-06-11,Violence against civilians,MX11020,21.122,-101.6832
MEX88983,2024-06-11,Violence against civilians,MX25006,24.8088,-107.394
MEX89004,2024-06-12,Battles,MX11020,21.122,-101.6832
MEX89024,2024-06-04,Violence against civilians,MX11020,21.122,-101.6832
MEX89028,2024-06-12,Violence against civilians,MX25006,24.8088,-107.394
MEX89036,2024-06-06,Violence against civilians,MX11020,21.122,-101.6832
MEX89056,2024-06-13,Violence against civilians,MX25006,24.8088,-107.394
MEX89093,2024-06-25,Violence against civilians,MX25006,24.8088,-107.394
MEX89094,2024-06-25,Violence against civilians,MX25018,24.7672,-107.6968
MEX89140,2024-06-26,Violence against civilians,MX11020,21.122,-101.6832
MEX89158,2024-06-24,Violence against civilians,MX11020,21.122,-101.6832
MEX89163,2024-06-25,Violence against civilians,MX11020,21.122,-101.6832
MEX89175,2024-06-27,Violence against civilians,MX11020,21.122,-101.6832
MEX89181,2024-06-28,Violence against civilians,MX11020,21.122,-101.6832
MEX89183,2024-06-24,Violence against civilians,MX25006,24.8088,-107.394
MEX89197,2024-06-22,Violence against civilians,MX11020,21.122,-101.6832
