snapshot_date,data_as_of,adm2_code,adm1_name,adm2_name,DCR100,PRS100,priority100,v30,v3m,dlt_v30_raw,spillover
2025-11-07,2024-11-07,MX20307,Oaxaca,San Pedro Huamelula,15.870551107546198,19.555321495251626,18.081413340169455,0.0,0.0,0.0,4.639725328260567
2025-11-07,2024-11-07,MX20533,Oaxaca,Santo Tomás Tamazulapan,18.64627223175894,7.197559516446758,11.777044602571632,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX18017,Nayarit,Tepic,9.557381664237106,4.360593628815843,6.439308842984348,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX01009,Aguascalientes,Tepezalá,26.47666655859399,13.635109599552395,18.77173238316903,0.0,0.0,0.0,7.1461260410217005
2025-11-07,2024-11-07,MX29029,Tlaxcala,Tepeyanco,21.677400111457303,7.8942224368438465,13.407493506689228,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX21171,Puebla,Tepeyahualco de Cuauhtémoc,26.181097445262715,17.448427458949606,20.94149545347485,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX21170,Puebla,Tepeyahualco,27.07448152947149,17.679146113040016,21.437280279612608,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX21169,Puebla,Tepexi de Rodríguez,39.02338501754002,22.80858267222436,29.294503610350624,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX15094,México,Tepetlixpa,25.14651868190624,13.703356271528524,18.28062123567961,0.0,0.0,0.0,2.9735355337496285
2025-11-07,2024-11-07,MX30166,Veracruz de Ignacio de la Llave,Tepetlán,28.95884827619547,18.41805010897523,22.63436937586333,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX14093,Jalisco,Tepatitlán de Morelos,17.834134549522258,13.556848175222976,15.26776272494269,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX30165,Veracruz de Ignacio de la Llave,Tepatlaxco,27.692248755068547,18.839702698683013,22.380721121237222,0.0,0.0,0.0,2.382370458606313
2025-11-07,2024-11-07,MX21163,Puebla,Tepatlaxco de Hidalgo,49.48154665195277,27.07523162480768,36.03775763566571,0.0,0.0,0.0,1.4405165923695349
2025-11-07,2024-11-07,MX21164,Puebla,Tepeaca,20.29720337342537,15.092145532677828,17.174168668976847,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX13061,Hidalgo,Tepeapulco,9.149455761224996,4.814803300507952,6.54866428479477,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX15095,México,Tepotzotlán,41.61920304669257,17.457420549234794,27.122133548217903,0.0,3.5844863431070326,-3.5844863431070326,0.0
2025-11-07,2024-11-07,MX32045,Zacatecas,Tepechitlán,16.15918616214579,5.582140328364207,9.81295866187684,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX13062,Hidalgo,Tepehuacán de Guerrero,20.074869898608267,7.056080672689732,12.263596363057143,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX10035,Durango,Tepehuanes,13.27819463872738,5.242659490833041,8.456873549990776,0.0,0.0,0.0,1.1051066980516968
2025-11-07,2024-11-07,MX13063,Hidalgo,Tepeji del Río de Ocampo,39.53506407875707,10.516709127461285,22.1240511079796,0.0,12.562288011389809,-8.374858674259873,2.1210254015487133
2025-11-07,2024-11-07,MX20548,Oaxaca,Tepelmeme Villa de Morelos,17.548031002816113,5.835535836073902,10.520533902770786,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX21165,Puebla,Tepemaxalco,18.65580383728608,13.942820840723051,15.828014039348265,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX21166,Puebla,Tepeojuma,58.69345454223913,46.2789451335844,51.244748897046286,42.33700254022016,42.33700254022016,42.33700254022016,0.0
2025-11-07,2024-11-07,MX29019,Tlaxcala,Tepetitla de Lardizábal,34.36602273198631,12.315224890785068,21.135544027265567,0.0,0.0,0.0,0.8107735590526921
2025-11-07,2024-11-07,MX13064,Hidalgo,Tepetitlán,12.7271842252199,6.887979124609833,9.22366116485386,0.0,0.0,0.0,2.209700585570655
2025-11-07,2024-11-07,MX21168,Puebla,Tepexco,65.0979126717075,48.34929703952975,55.04874329240085,50.45408678102926,50.45408678102926,50.45408678102926,0.0
2025-11-07,2024-11-07,MX30167,Veracruz de Ignacio de la Llave,Tepetzintla,22.18710393538765,15.283226676975964,18.04477758034064,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX21167,Puebla,Tepetzintla,23.00693335759833,15.55129542912526,18.533550600514488,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20508,Oaxaca,Santo Domingo Chihuitán,4.867620264511186,3.045584542530784,3.774398831322945,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20526,Oaxaca,Santos Reyes Nopala,28.8306874555058,11.45155271510174,18.40320661126336,0.0,0.0,0.0,1.086614002108031
2025-11-07,2024-11-07,MX20527,Oaxaca,Santos Reyes Pápalo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX12059,Guerrero,Tepecoacuilco de Trujano,20.517519757872044,14.831644162800718,17.105994400829246,0.0,0.0,0.0,0.4960932655339204
2025-11-07,2024-11-07,MX14094,Jalisco,Tequila,18.99544145309604,13.559409916497774,15.73382253113708,0.0,0.0,0.0,0.0657462195923734
2025-11-07,2024-11-07,MX30168,Veracruz de Ignacio de la Llave,Tequila,28.772502314190472,17.529831478204912,22.026899812599137,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX22017,Querétaro de Arteaga,Tequisquiapan,15.792094951384875,5.830718687490451,9.81526919304822,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20494,Oaxaca,Santiago Tlazoyaltepec,22.762728819433505,7.520513655173586,13.617399720877554,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX16082,Michoacán de Ocampo,Tacámbaro,23.08274079148447,22.640855416826376,22.81760956668961,0.0,0.0,0.0,1.5034428842048289
2025-11-07,2024-11-07,MX32044,Zacatecas,Tabasco,53.40040810930204,7.969850421423441,26.14207349657488,0.0,23.04147465437788,-23.04147465437788,2.4387269845140835
2025-11-07,2024-11-07,MX28038,Tamaulipas,Tampico,12.533201323443954,7.329022839484733,9.41069423306842,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX30152,Veracruz de Ignacio de la Llave,Tampico Alto,10.10841292086925,11.58670525136552,10.995388319167011,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX24040,San Luis Potosí,Tamuín,53.75460355338637,51.015579382942654,52.11118905112014,20.680384655154587,20.680384655154587,20.680384655154587,3.664883090229421
2025-11-07,2024-11-07,MX24012,San Luis Potosí,Tancanhuitz,23.44280761392942,9.37712304557177,15.00339687291483,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX14085,Jalisco,Tamazula de Gordiano,12.625261305211186,11.358847968341651,11.865413303089468,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20031,Oaxaca,Tamazulápam del Espíritu Santo,22.108459731646573,7.509006939640098,13.348788056442688,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX24037,San Luis Potosí,Tamazunchale,22.596034651990777,9.03841386079631,14.4614621772741,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX30151,Veracruz de Ignacio de la Llave,Tamiahua,16.91227211513915,13.944039185696564,15.131332357473598,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX24038,San Luis Potosí,Tampacán,30.51756161143669,12.20702464457468,19.531239431319484,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX24039,San Luis Potosí,Tampamolón Corona,19.19393926779381,7.677575707117523,12.284121131388035,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX24036,San Luis Potosí,Tamasopo,21.07304957620511,9.20812193015318,13.95409298857395,0.0,0.0,0.0,1.5810776625347838
2025-11-07,2024-11-07,MX11038,Guanajuato,Tarandacuao,17.551402172520795,26.311598756755444,22.807520123061582,0.0,0.0,0.0,4.923923521285919
2025-11-07,2024-11-07,MX16080,Michoacán de Ocampo,Senguio,30.17433356090073,25.146048760279854,27.15736268052821,0.0,0.0,0.0,2.209261223047013
2025-11-07,2024-11-07,MX14082,Jalisco,Sayula,21.646106683953388,14.69772266832404,17.47707627457578,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX15096,México,Tequixquiac,41.24297463279445,20.53977637515459,28.82105567821053,0.0,0.0,0.0,3.577371462815962
2025-11-07,2024-11-07,MX32046,Zacatecas,Tepetongo,53.32521213077376,38.13010951190458,44.20815055945225,59.665871121718375,119.33174224343676,0.0,3.102500873832799
2025-11-07,2024-11-07,MX29030,Tlaxcala,Terrenate,26.23945708692148,8.59564262450144,15.653168409469457,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX17020,Morelos,Tepoztlán,35.086568817474564,16.886595358232796,24.166584741929505,0.0,6.48971380362126,-6.48971380362126,2.66473554941866
2025-11-07,2024-11-07,MX20532,Oaxaca,Santo Tomás Ocotepec,21.772031254922965,7.1242346293693695,12.983353279590808,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20531,Oaxaca,Santo Tomás Mazaltepec,22.67708330545518,8.10388858059532,13.933166470539266,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20528,Oaxaca,Santos Reyes Tepejillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20530,Oaxaca,Santo Tomás Jalieza,67.68564916415602,16.496614184657403,36.97222817645685,0.0,94.87666034155598,-94.87666034155598,21.20441051738761
2025-11-07,2024-11-07,MX20492,Oaxaca,Santiago Tilantongo,20.0,6.415422127400183,11.84925327644011,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20491,Oaxaca,Santiago Textitlán,38.01104319606793,17.619839405827353,25.776320921923585,0.0,0.0,0.0,17.89549033643522
2025-11-07,2024-11-07,MX20490,Oaxaca,Santiago Texcalcingo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20489,Oaxaca,Santiago Tetepec,33.3116350762417,12.172542591851135,20.628179585607363,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20488,Oaxaca,Santiago Tepetlapa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20487,Oaxaca,Santiago Tenango,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20493,Oaxaca,Santiago Tillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20529,Oaxaca,Santos Reyes Yucuná,20.0,6.415422127400183,11.84925327644011,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX26060,Sonora,Sáric,56.669403805387205,19.2891465344765,34.24124944284078,0.0,186.9158878504673,-186.9158878504673,26.79528403001072
2025-11-07,2024-11-07,MX08061,Chihuahua,Satevó,6.506365621800635,7.981270125146395,7.391308323808091,0.0,0.0,0.0,0.545868661270755
2025-11-07,2024-11-07,MX30194,Veracruz de Ignacio de la Llave,Villa Aldama,39.99655177605439,22.19236500060716,29.314039710786048,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX24046,San Luis Potosí,Villa de Arriaga,21.670756235674443,8.90711359106899,14.012570648911172,0.0,0.0,0.0,0.4847578288389357
2025-11-07,2024-11-07,MX24056,San Luis Potosí,Villa de Arista,33.81147276709973,13.88280575203871,21.85427255806312,0.0,0.0,0.0,0.7271367432584036
2025-11-07,2024-11-07,MX06010,Colima,Villa de Álvarez,76.70228268061376,56.43037969827416,64.53914089121,15.158405335758678,32.84321156081047,7.579202667879339,26.99115101757332
2025-11-07,2024-11-07,MX15111,México,Villa de Allende,31.853455130857355,16.070523180071568,22.38369596038589,0.0,0.0,0.0,3.158559696778269
2025-11-07,2024-11-07,MX07107,Chiapas,Villa Corzo,39.67668622340101,27.563142040469867,32.408559713642326,4.682086337672066,9.364172675344133,0.0,0.0
2025-11-07,2024-11-07,MX14114,Jalisco,Villa Corona,10.966096823150606,10.25606660997746,10.540078695246718,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX28043,Tamaulipas,Xicoténcatl,35.738767362646314,36.40284306830744,36.13721278604299,17.22949689869056,17.22949689869056,17.22949689869056,0.0
2025-11-07,2024-11-07,MX21197,Puebla,Xicotepec,24.90586630080148,17.10361797595844,20.224517305895656,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX21198,Puebla,Xicotlán,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX24054,San Luis Potosí,Xilitla,24.88154079859394,9.952616319437574,15.92418611110012,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX21199,Puebla,Xiutetelco,25.37352698825902,17.078922640470445,20.396764379585875,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX31103,Yucatán,Xocchel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX21200,Puebla,Xochiapulco,17.532114782527692,13.96947561159661,15.394531279969042,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX13078,Hidalgo,Xochiatipan,29.204461269396344,10.42325846694014,17.93573958792262,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX13079,Hidalgo,Xochicoatlán,14.792905746524672,6.048700661555408,9.546382695543114,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX12070,Guerrero,Xochihuehuetlán,25.28955928214976,18.30520802348664,21.098948526951883,0.0,0.0,0.0,3.635834787667248
2025-11-07,2024-11-07,MX13066,Hidalgo,Villa de Tezontepec,23.57684743236053,11.99067121203936,16.625141700167827,0.0,0.0,0.0,4.670945810754191
2025-11-07,2024-11-07,MX20334,Oaxaca,Villa de Tututepec de Melchor Ocampo,31.214167815787324,8.44047540164575,17.549952367302378,0.0,7.552299675251114,-7.552299675251114,1.267716335792703
2025-11-07,2024-11-07,MX20565,Oaxaca,Villa de Zaachila,39.16594614180429,19.7598640174623,27.5222968671991,0.0,0.0,0.0,17.349063150589867
2025-11-07,2024-11-07,MX21203,Puebla,Xochitlán Todos Santos,43.64116357883685,23.85474176479974,31.769310490414583,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX07089,Chiapas,Tapachula,35.742453386688645,10.791290136604736,20.7717554366383,0.0,7.588733982350773,-5.420524273107695,2.8018244148633595
2025-11-07,2024-11-07,MX05036,Coahuila de Zaragoza,Viesca,22.346201366841395,8.333672585278231,13.938684097903495,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20405,Oaxaca,Villa de Chilapa de Díaz,14.122222137491256,5.472128454173514,8.93216592750061,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX07071,Chiapas,Villa Comaltitlán,39.11714948325844,7.973336106341068,20.43086145710802,0.0,12.496875781054737,-12.496875781054737,0.0
2025-11-07,2024-11-07,MX29040,Tlaxcala,Xaltocan,16.185995659565805,5.332918237762399,9.674149206483762,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX21196,Puebla,Xayacatlán de Bravo,13.90289041836974,12.961947790193843,13.338324841464203,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX11045,Guanajuato,Xichú,10.563355101466158,20.64083877536654,16.609845305806388,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX12071,Guerrero,Xochistlahuaca,26.33947586965649,16.38807412298432,20.36863482165319,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX09013,Distrito Federal,Xochimilco,24.20860154932594,13.890207245775196,18.017564967195494,0.0,1.6959788341841493,-0.8479894170920746,0.4352389511486309
2025-11-07,2024-11-07,MX21201,Puebla,Xochiltepec,71.82393132447538,25.310225763864207,43.91570798810868,0.0,108.10810810810813,-108.10810810810813,7.056167090036692
2025-11-07,2024-11-07,MX12069,Guerrero,Xalpatláhuac,55.051328648878304,13.629043398636684,30.19795749873333,0.0,30.80714725816389,-30.80714725816389,0.0
2025-11-07,2024-11-07,MX27015,Tabasco,Tacotalpa,16.955850891540823,8.283146951147602,11.752228527304892,0.0,0.0,0.0,1.921155767309613
2025-11-07,2024-11-07,MX24047,San Luis Potosí,Villa de Guadalupe,27.3892679872678,10.955707194907118,17.52913151185139,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX26068,Sonora,Villa Pesqueira,0.0,7.559890277354467,4.53593416641268,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX08062,Chihuahua,Saucillo,11.296935552474878,9.993934233181356,10.515134760898764,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20523,Oaxaca,Santo Domingo Yanhuitlán,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20522,Oaxaca,Santo Domingo Xagacía,19.973735469989165,6.573286978860423,11.93346637531192,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20521,Oaxaca,Santo Domingo Tonaltepec,20.0,6.415422127400183,11.84925327644011,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20520,Oaxaca,Santo Domingo Tonalá,15.292304705548483,6.160928121992036,9.813478755414616,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX24033,San Luis Potosí,Santo Domingo,29.00431865819329,11.601727463277316,18.56276394124371,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20506,Oaxaca,Santo Domingo Albarradas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20507,Oaxaca,Santo Domingo Armenta,42.010091077256895,19.52812480156333,28.52091131184076,0.0,0.0,0.0,12.848329927599744
2025-11-07,2024-11-07,MX20509,Oaxaca,Santo Domingo de Morelos,37.277760970992944,13.688222195599758,23.12403770575704,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX11039,Guanajuato,Tarimoro,21.51800383499366,27.874502608225978,25.33190309893305,0.0,0.0,0.0,4.801529115452498
2025-11-07,2024-11-07,MX20505,Oaxaca,Santo Domingo Ingenio,39.44331430561163,16.617601298315957,25.747886501234223,0.0,0.0,0.0,1.688048615800135
2025-11-07,2024-11-07,MX20510,Oaxaca,Santo Domingo Ixcatlán,17.687409700176268,5.83727455244425,10.577328611537055,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX30144,Veracruz de Ignacio de la Llave,Sayula de Alemán,55.91260969998455,53.227388248291454,54.30147682896869,11.72332942555686,11.72332942555686,11.72332942555686,2.6780931976432782
2025-11-07,2024-11-07,MX20511,Oaxaca,Santo Domingo Nuxaá,20.0,6.415422127400183,11.84925327644011,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20513,Oaxaca,Santo Domingo Petapa,44.6962702415783,17.089489687794757,28.132201909308176,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20514,Oaxaca,Santo Domingo Roayaga,20.09782916916097,6.45455379506457,11.91186394470313,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20515,Oaxaca,Santo Domingo Tehuantepec,15.931572418973532,6.734617859539172,10.413399683312916,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX14068,Jalisco,Villa Purificación,9.94104319712245,9.690498208038932,9.79071620367234,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX30092,Veracruz de Ignacio de la Llave,Xico,44.92502521914602,24.552957005792297,32.701784291133784,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX29042,Tlaxcala,Xicohtzinco,19.64358672695971,7.953172114507098,12.629337959488144,0.0,0.0,0.0,2.104180309804006
2025-11-07,2024-11-07,MX32051,Zacatecas,Villa de Cos,31.21282926024683,11.572959370516436,19.428907326408595,0.0,0.0,0.0,1.1894566561994482
2025-11-07,2024-11-07,MX24055,San Luis Potosí,Zaragoza,28.52557999425724,11.614927223530794,18.37918833182137,0.0,0.0,0.0,0.4155067104333734
2025-11-07,2024-11-07,MX07090,Chiapas,Tapalapa,30.33213204557413,10.893447541204116,18.66892134295212,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX24052,San Luis Potosí,Villa Juárez,28.1053101415064,12.799928255944836,18.92208101016946,0.0,0.0,0.0,3.1621553250695675
2025-11-07,2024-11-07,MX07091,Chiapas,Tapilula,21.3137490925396,7.527888161999011,13.042232534215248,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20470,Oaxaca,Santiago Lachiguiri,30.25279886415828,11.11062426947712,18.767494107349584,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20512,Oaxaca,Santo Domingo Ozolotepec,20.896531081634585,6.774034560054015,12.423033168686242,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20519,Oaxaca,Santo Domingo Tomaltepec,24.95773376942384,9.473521091669248,15.667206162771086,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20518,Oaxaca,Santo Domingo Tlatayápam,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20517,Oaxaca,Santo Domingo Tepuxtepec,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20516,Oaxaca,Santo Domingo Teojomulco,59.684593919726815,38.6414774254421,47.05872402315598,71.58196134574088,71.58196134574088,71.58196134574088,0.0
2025-11-07,2024-11-07,MX16087,Michoacán de Ocampo,Taretan,23.662678701214944,25.94857832063752,25.034218472868485,0.0,0.0,0.0,6.840813777535273
2025-11-07,2024-11-07,MX20540,Oaxaca,Villa de Tamazulápam del Progreso,14.6778665376863,5.784987614967729,9.342139184055156,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX31074,Yucatán,Tahmek,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX14084,Jalisco,Talpa de Allende,11.267067599468728,10.178508192985888,10.613931955579025,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX07102,Chiapas,Tuxtla Chico,23.112991461403944,8.610697946490731,14.411615352456014,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX09017,Distrito Federal,Venustiano Carranza,19.664060443828387,21.39675747351141,20.703678661638204,2.5278910647477164,5.055782129495433,0.0,1.4350046725309231
2025-11-07,2024-11-07,MX07106,Chiapas,Venustiano Carranza,32.744834157509594,11.8118692876712,20.18505523560656,0.0,0.0,0.0,0.4682086337672067
2025-11-07,2024-11-07,MX24045,San Luis Potosí,Venado,21.144685081769754,8.457874032707903,13.532598452332644,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX30192,Veracruz de Ignacio de la Llave,Vega de Alatorre,20.59726464135932,15.43141849655782,17.497756954478422,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX24044,San Luis Potosí,Vanegas,13.683672088108269,5.473468835243307,8.757550136389291,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX32049,Zacatecas,Valparaíso,13.876231157710931,5.776596419061164,9.016450314521071,0.0,0.0,0.0,1.5937023570021966
2025-11-07,2024-11-07,MX31099,Yucatán,Uayma,20.888646160747182,8.355458464298874,13.368733542878196,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX31100,Yucatán,Ucú,18.38158628568169,7.352634514272677,11.76421522283628,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX31101,Yucatán,Umán,34.409589757151885,13.763835902860755,22.022137444577204,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX14109,Jalisco,Unión de San Antonio,48.17537370145048,44.84399230064472,46.17654486096702,19.696671262556627,19.696671262556627,19.696671262556627,2.214713198564394
2025-11-07,2024-11-07,MX14110,Jalisco,Unión de Tula,9.184120284809168,9.752397792824912,9.525086789618614,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20557,Oaxaca,Unión Hidalgo,34.45172209762995,15.133548594315114,22.86081799564105,0.0,0.0,0.0,1.688048615800135
2025-11-07,2024-11-07,MX07105,Chiapas,Unión Juárez,25.17489036031224,9.20555414625998,15.593288631880885,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20558,Oaxaca,Valerio Trujano,14.32198130041198,5.2686339842149525,8.889972910693764,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX26066,Sonora,Ures,1.2305789875202504,8.080932964492678,5.340791373703707,0.0,0.0,0.0,0.058483054827279
2025-11-07,2024-11-07,MX08065,Chihuahua,Urique,16.168159478532623,10.44259191866072,12.73281894260948,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX30191,Veracruz de Ignacio de la Llave,Ursulo Galván,17.780608585840323,15.286290965509025,16.28401801364154,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX16102,Michoacán de Ocampo,Uruapan,43.98836664826412,42.54874274953699,43.12459230902784,3.2091396296652865,6.418279259330573,2.139426419776857,6.780715172820287
2025-11-07,2024-11-07,MX05035,Coahuila de Zaragoza,Torreón,19.78291330787328,8.042483795545541,12.738655600476635,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX10037,Durango,Topia,23.44027118722928,8.067089053570095,14.21636190703377,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX14103,Jalisco,Tonila,13.426833656659134,13.302431311954663,13.352192249836452,0.0,0.0,0.0,3.067861087249969
2025-11-07,2024-11-07,MX21180,Puebla,Tlahuapan,43.84686747288296,18.9099944346778,28.884743649959866,0.0,9.138261902586128,0.0,0.0
2025-11-07,2024-11-07,MX13070,Hidalgo,Tlahuelilpan,16.666979641756107,7.030231517605934,10.884930767266004,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX19050,Nuevo León,Vallecillo,35.0,11.72935080768059,21.03761048460835,0.0,246.9135802469136,0.0,0.0
2025-11-07,2024-11-07,MX28040,Tamaulipas,Valle Hermoso,17.640173716493777,9.667304891609122,12.856452421562986,0.0,0.0,0.0,2.1476545256752786
2025-11-07,2024-11-07,MX08067,Chihuahua,Valle de Zaragoza,8.680529832050679,8.877287102922434,8.798584194573733,0.0,0.0,0.0,0.4695078149575799
2025-11-07,2024-11-07,MX30207,Veracruz de Ignacio de la Llave,Tres Valles,24.984241081828696,18.57207488029922,21.13694136091101,0.0,0.0,0.0,2.347252540900876
2025-11-07,2024-11-07,MX07101,Chiapas,Tuxtla Gutiérrez,24.657482785983444,19.202318863653723,21.38438443258561,3.1609558730560123,5.689720571500822,3.1609558730560123,0.0
2025-11-07,2024-11-07,MX21192,Puebla,Tuzamapan de Galeana,35.383264060992715,21.01614041632582,26.762989874192577,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX11041,Guanajuato,Uriangato,26.190055838995,29.387660992657903,28.10861893119274,0.0,0.0,0.0,4.544251927367179
2025-11-07,2024-11-07,MX30210,Veracruz de Ignacio de la Llave,Uxpanapa,32.86046643424871,21.53263601237508,26.063768181124537,0.0,0.0,0.0,4.221739805479857
2025-11-07,2024-11-07,MX08066,Chihuahua,Uruachi,38.25570367934544,18.43134781803552,26.361090162559485,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX16100,Michoacán de Ocampo,Tzintzuntzan,41.27681749815936,31.8656544101205,35.630119645336045,0.0,0.0,0.0,7.2885849508331955
2025-11-07,2024-11-07,MX20173,Oaxaca,San Juan Atepec,18.89853948543444,6.449636695661656,11.429197811570768,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX20136,Oaxaca,San Felipe Usila,23.645256202706623,7.998035683417272,14.256923891133011,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX21123,Puebla,San Felipe Tepatlán,28.597342006755767,17.99488990371179,22.235870744929382,0.0,0.0,0.0,0.0
2025-11-07,2024-11-07,MX21122,Puebla,San Felipe Teotlalcingo,46.29500551921304,25.793851641727105,33.99431319272148,0.0,0.0,0.0,0.8107735590526921
